id,name,component,type,language,module,source_file,source_line,table_name,column_type,nullable,primary_key,foreign_key,from_table,to_table,cardinality,tags,description
java_method_e531725851229e33,aspectDef,AspectMap,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\AspectMap.java,32,,,,,,,,,,"Returns the aspect definition that defines the structure and constraints
for all aspects stored in this map.

@return the aspect definition for this map, never null
"
java_method_30b2eda762a8a968,unsafeAdd,AspectMap,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\AspectMap.java,57,,,,,,,,,,"Convenience method to add an aspect to this map WITHOUT checking that it has the proper type.
This method extracts the entity from the aspect and uses it as the key in the underlying map.

@param a the aspect to add
@return the previous aspect associated with the same entity, or null if none existed
"
java_method_f21bc0a6c75bf671,addHierarchy,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,107,,,,,,,,,,"Adds a new hierarchy to this catalog. This will replace the existing hierarchy
of the same name, if one exists, unless the existing hierarchy is an AspectMapHierarchy.

@param hierarchy the hierarchy to add
@return the existing hierarchy that was replaced
"
java_method_4b61fb2a6d040818,aspectDefs,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,90,,,,,,,,,,"Returns the collection of all AspectDefs contained within this catalog.
This is always a superset of the AspectDef collection provided by the CatalogDef.

@return the AspectDef collection for this catalog, never null
"
java_method_9a6d2dcbbe6b40f9,aspects,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,127,,,,,,,,,,"Retrieves the aspect map hierarchy for a specific aspect definition.
This provides access to ALL aspects of the specified type in this catalog.
If the map is not found, but the AspectDef is present in the CatalogDef,
then a new, empty AspectMapHierarchy will be created.

@param aspectDef the aspect definition to find aspects for, must not be null
@return the aspect map hierarchy containing all aspects of the specified type
"
java_method_91d37c05ab5f98be,aspects,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,141,,,,,,,,,,"Retrieves the aspect map hierarchy for a specific aspect definition by name.
If the named AspectDef is in the CatalogDef, but does not yet have an
AspectMapHierarchy, one will be created.

@param name the name of the aspect definition to find aspects for, may not be null
@return the aspect map hierarchy containing all aspects of the specified type,
        or null if the aspect definition is not found
"
java_method_30dc18525fc80113,containsAspects,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,116,,,,,,,,,,"Returns true if there are one or more Aspects in this catalog with the
specified AspectDef name.

@param name AspectDef name
@return true if this catalog contains at least one such aspect
"
java_method_7062b753c9c944b1,createAspectMap,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,264,,,,,,,,,,"Creates a new AspectMapHierarchy for the specified AspectDef and adds it to this catalog.
Aspect maps store all aspects of a specific type, organized by entity.

@param aspectDef the aspect definition for aspects in this hierarchy
@param version the version number of this hierarchy
@return the newly created AspectMapHierarchy
"
java_method_2943f1a632985d84,createEntityDirectory,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,214,,,,,,,,,,"Creates a new EntityDirectoryHierarchy with the specified name and adds it to this catalog.
Entity directories provide string-to-entity mappings.

@param name the name of the hierarchy to create
@param version the version number of this hierarchy
@return the newly created EntityDirectoryHierarchy
"
java_method_0d3b46aac3159f54,createEntityDirectory,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,229,,,,,,,,,,"Creates a new EntityDirectoryHierarchy with the specified name and adds it to this catalog.
Entity directories provide string-to-entity mappings.

@param name the name of the hierarchy to create
@param version the version number of this hierarchy
@param initialCapacity the initial capacity of the collection
@return the newly created EntityDirectoryHierarchy
"
java_method_55498a0009bd0f7e,createEntityList,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,165,,,,,,,,,,"Creates a new EntityListHierarchy with the specified name and adds it to this catalog.
Entity lists maintain insertion order and allow duplicate entities.

@param name the name of the hierarchy to create
@param version the version number of this hierarchy
@return the newly created EntityListHierarchy
"
java_method_0a925262b33bc982,createEntityList,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,179,,,,,,,,,,"Creates a new EntityListHierarchy with the specified name and adds it to this catalog.
Entity lists maintain insertion order and allow duplicate entities.

@param name the name of the hierarchy to create
@param version the version number of this hierarchy
@param initialCapacity the initial capacity of the collection
@return the newly created EntityListHierarchy
"
java_method_99b4186fa3adb726,createEntitySet,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,189,,,,,,,,,,"Creates a new EntitySetHierarchy with the specified name and adds it to this catalog.
Entity sets prevent duplicates and optionally maintain insertion order.

@param name the name of the hierarchy to create
@param version the version number of this hierarchy
@return the newly created EntitySetHierarchy
"
java_method_e597c9013bc1927f,createEntitySet,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,204,,,,,,,,,,"Creates a new EntitySetHierarchy with the specified name and adds it to this catalog.
Entity sets prevent duplicates and optionally maintain insertion order.

@param name the name of the hierarchy to create
@param version the version number of this hierarchy
@param initialCapacity the initial capacity of the collection
@return the newly created EntitySetHierarchy
"
java_method_704ed7a9b2bb98b2,createEntityTree,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,239,,,,,,,,,,"Creates a new EntityTreeHierarchy with the specified name and adds it to this catalog.
Entity trees organize entities in a hierarchical tree structure.

@param name the name of the hierarchy to create
@param version the version number of this hierarchy
@return the newly created EntityTreeHierarchy
"
java_method_207f34f9a5671e3c,createEntityTree,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,254,,,,,,,,,,"Creates a new EntityTreeHierarchy with the specified name and existing root Node,
and adds it to this catalog.
Entity trees organize entities in a hierarchical tree structure.

@param name the name of the hierarchy to create
@param root the root node of the tree
@param version the version number of this hierarchy
@return the newly created EntityTreeHierarchy
"
java_method_90eeec77da9e33ad,extend,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,276,,,,,,,,,,"Extend the catalog with a new type of Aspects to store. If the AspectDef is
already included in this catalog, this is a no-op. If it's not part of the
CatalogDef and this catalog is flagged as strict, an exception will be
thrown. Otherwise, a new, empty AspectMapHierarchy is added to this catalog.

@param aspectDef the type of aspect to add
@throws UnsupportedOperationException if we are strict and the AspectDef is not in our CatalogDef
@return the new or existing AspectMapHierarchy
"
java_method_73497a07033d21e4,globalId,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,51,,,,,,,,,,"Returns the globally unique identifier for this catalog.

@return the UUID identifying this catalog globally
"
java_method_56addb0b35413a58,hierarchies,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,82,,,,,,,,,,"Returns the collection of hierarchies contained within this catalog.

@return the hierarchy collection for this catalog, never null
"
java_method_99fb887d68877e37,hierarchy,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,98,,,,,,,,,,"Retrieves a specific hierarchy by name from this catalog.

@param name the name of the hierarchy to retrieve, may be null
@return the hierarchy with the specified name, or null if not found
"
java_method_fe739926617de329,species,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,58,,,,,,,,,,"Returns the species of this catalog.

@return the catalog species
"
java_method_1278adf61c46c149,upstream,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,75,,,,,,,,,,"Returns the globalId of the upstream catalog that this catalog derives
its data from, or null if this is a source or sink catalog without an
upstream source.

@return the upstream catalog, or null if this is a source or sink
"
java_method_edc624fa4024702a,uri,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,66,,,,,,,,,,"The URI of this catalog. Usually a URL, but need not be.
Cheap is not concerned with network layers, only modeling.

@return the URI of this catalog, usually a URL; may be null
"
java_method_58afbec6e0b2c247,version,Catalog,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Catalog.java,152,,,,,,,,,,"Returns the version number of this catalog.
Version numbers allow tracking changes and evolution of catalog contents over time.

@return the version number of this catalog, defaults to 0
"
java_method_0b33cd46cb26f244,aspectDef,CatalogDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\CatalogDef.java,63,,,,,,,,,,"Retrieves an aspect definition by name.

@param name the name of the aspect definition to retrieve
@return the aspect definition with the given name, or {@code null} if not found
"
java_method_ce8e8d3666fc4bd2,aspectDefs,CatalogDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\CatalogDef.java,38,,,,,,,,,,"Returns a read-only collection of the aspect definitions that are typically found
in a catalog with this definition. Catalogs flagged as ""strict"" will only contain
these Aspects; otherwise they may contain additional types of Aspects.

@return collection of aspect definitions
"
java_method_2959ffe984d813f9,hash,CatalogDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\CatalogDef.java,74,,,,,,,,,,"Generate a Cheap-specific FNV-1a hash of this CatalogDef.
This hash should be consistent across all Cheap implementations.

<P>Implementations of this interface should probably cache the result of this
default method for improved performance.</P>

@return a 64-bit hash value
"
java_method_5d0bc67758e06480,hierarchyDef,CatalogDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\CatalogDef.java,55,,,,,,,,,,"Retrieves a hierarchy definition by name.

@param name the name of the hierarchy definition to retrieve
@return the hierarchy definition with the given name, or {@code null} if not found
"
java_method_c1a53194049de1d1,hierarchyDefs,CatalogDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\CatalogDef.java,47,,,,,,,,,,"Returns  a read-only collection of hierarchy definitions that are typically found
in a catalog with this definition. Catalogs flagged as ""strict"" will only contain
these Hierarchies; otherwise they may contain additional Hierarchies.

@return collection of hierarchy definitions
"
java_method_8aef01a42836065b,attach,Entity,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Entity.java,84,,,,,,,,,,"Attach the given aspect to this entity. This will not invoke any Catalog
operations, and could result in an inconsistent state.

<p>This method must invoke the {@link Aspect#setEntity(Entity) setEntity}
method on the Aspect.</p>

@param aspect the aspect to attach
"
java_method_25a6ccb2294814c7,attachAndSave,Entity,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Entity.java,100,,,,,,,,,,"Attach the given aspect to this entity, then add it to the specified catalog.
Note that the set of Aspect types stored in a catalog cannot be implicitly
extended; to add a new type of entity to a non-strict catalog, call its
{@link Catalog#extend(AspectDef) extend} method.

<p>This method must invoke the {@link Aspect#setEntity(Entity) setEntity}
method on the Aspect.</p>

@param aspect the aspect to attach
"
java_method_ac1b8bba695db435,getAspect,Entity,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Entity.java,66,,,,,,,,,,"Retrieves an Aspect attached to this entity in the specified Catalog
using its AspectDef.

<p>The default implementation requests the AspectMapHierarchy from the
given Catalog for the given AspectDef and simply returns the result of
its {@link AspectMapHierarchy#get(Object) get} method. If no aspect
of the specified type is attached to this entity in the catalog, this
method returns null.</p>

@param def the aspect definition to look up, must not be null
@param cat the catalog to look in, must not be null
@return the aspect instance matching the definition, or null if not found
"
java_method_7814b48100ecb32f,globalId,Entity,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Entity.java,50,,,,,,,,,,"Returns the globally unique identifier for this entity. This UUID is used to
reference the entity across different catalogs and hierarchies.

<p>The global ID is immutable once assigned. Some Entity implementations
will defer ID generation until requested.</p>

@return the globally unique UUID for this entity, never null
"
java_method_d701dceb70d7625a,root,EntityTreeHierarchy,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\EntityTreeHierarchy.java,101,,,,,,,,,,"Returns the root node of this tree hierarchy. The root node serves as the entry
point for navigating the entire tree structure.

<p>The root node has no parent and provides access to all child nodes through
the tree traversal methods. All paths in the tree hierarchy begin from this root.</p>

@return the root node of the tree, never null
"
java_method_ee657ded0b16a96b,catalog,Hierarchy,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Hierarchy.java,41,,,,,,,,,,"Returns the Catalog that contains this Hierarchy.

@return the catalog that owns this hierarchy, never null
"
java_method_c9baa06f0850b092,name,Hierarchy,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Hierarchy.java,49,,,,,,,,,,"Returns the name identifier for this hierarchy definition, which is unique
within its catalog.

@return the hierarchy name, never null
"
java_method_5bdcaad01a361f54,type,Hierarchy,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Hierarchy.java,58,,,,,,,,,,"Returns the type of hierarchy this definition describes.
The type determines the structure and behavior of hierarchy instances
created from this definition.

@return the hierarchy type, never null
"
java_method_6c030fcaa1fcf0f4,version,Hierarchy,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Hierarchy.java,66,,,,,,,,,,"Returns the version number of this hierarchy.
Version numbers allow tracking changes and evolution of hierarchy contents over time.

@return the version number of this hierarchy, defaults to 0
"
java_method_97e55e4764d0c7b6,hash,HierarchyDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\HierarchyDef.java,57,,,,,,,,,,"Generate a Cheap-specific FNV-1a hash of this HierarchyDef.
This hash should be consistent across all Cheap implementations.

<P>Implementations of this interface should probably cache the result of this
default method for improved performance.</P>

@return a 64-bit hash value
"
java_method_340e4e9f7da1ac9a,name,HierarchyDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\HierarchyDef.java,37,,,,,,,,,,"Returns the unique name identifier for this hierarchy definition.

@return the hierarchy name, never null
"
java_method_51a746f6b84a5932,type,HierarchyDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\HierarchyDef.java,46,,,,,,,,,,"Returns the type of hierarchy this definition describes.
The type determines the structure and behavior of hierarchy instances
created from this definition.

@return the hierarchy type, never null
"
java_method_d99c3bf72243422d,fromTypeCode,HierarchyType,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\HierarchyType.java,91,,,,,,,,,,"Convert a type code string to a HierarchyType.

@param typeCode a 2-letter string code
@return the corresponding HierarchyType
@throws IllegalArgumentException if the code is not recognized
"
java_method_efb8fe48390e7fa0,typeCode,HierarchyType,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\HierarchyType.java,77,,,,,,,,,,"Returns the short string code that identifies this hierarchy type.
These codes are used for serialization and compact representation.

@return the two-character type code for this hierarchy type, never null
"
java_method_fb37e960845e03ed,add,LocalEntity,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\LocalEntity.java,72,,,,,,,,,,"Adds an aspect to this entity. If the aspect already has an entity specified
and is flagged as non-transferable, an exception will be thrown.

<p>The default implementation iterates through the catalogs returned by
the {@link #catalogs() catalogs} method and inserts the Aspect into the
first Catalog that contains the matching AspectDef. If no catalog is found,
an exception is thrown.</p>

@param aspect the aspect to attach to the entity
"
java_method_e1e3d97b25d987de,catalogs,LocalEntity,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\LocalEntity.java,35,,,,,,,,,,"Return the set of Catalogs that this entity has Aspects in.

@return an Iterable of Catalogs (which commonly will only have one element)
"
java_method_28b8d224e159159f,getAspect,LocalEntity,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\LocalEntity.java,50,,,,,,,,,,"Retrieves a specific aspect attached to this entity by its definition.

<p>If no aspect of the specified type is attached to this entity in any
of its catalogs, this method returns null.</p>

<p>The default implementation calls the {@link #getAspect(AspectDef, Catalog) getAspect}
method with each of the catalogs returned by the {@link #catalogs() catalogs} method,
in order, and returns the first match.</p>

@param def the aspect definition to look up, must not be null
@return the aspect instance matching the definition, or null if not found
"
java_method_404765eefad8eb26,add,MutableAspectDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\MutableAspectDef.java,65,,,,,,,,,,"Adds a property definition to this mutable aspect definition.

@param prop the property definition to add
@return the previous property definition with the same name, or {@code null} if none existed
"
java_method_6265612aac8062e8,canAddProperties,MutableAspectDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\MutableAspectDef.java,41,,,,,,,,,,"Determines whether new properties can be dynamically added to aspects of this type.
This controls the mutability of the aspect at runtime, but it does NOT control the
mutability of the AspectDef itself; the addition of a new Property to an Aspect of
this type must not modify this AspectDef. (Extension of an AspectDef may be possible,
but it is implementation-dependent and not done via this interface.)

@return true if properties can be added, false otherwise; defaults to false
"
java_method_7333b6c86af15ed5,canRemoveProperties,MutableAspectDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\MutableAspectDef.java,53,,,,,,,,,,"Determines whether properties can be dynamically removed from aspects of this type.
This controls the mutability of the aspect schema at runtime.

@return true if properties can be removed, false otherwise; defaults to false
"
java_method_833c32149da284ff,remove,MutableAspectDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\MutableAspectDef.java,73,,,,,,,,,,"Removes a property definition from this mutable aspect definition.

@param prop the property definition to remove
@return the removed property definition, or {@code null} if it wasn't present
"
java_method_d54764d1a1e4ac8e,def,Property,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Property.java,45,,,,,,,,,,"Returns the property definition that describes this property's type,
constraints, and access permissions.

<p>The property definition serves as the schema for this property instance,
defining the expected type and validation rules for its value.</p>

@return the property definition for this property, never null
"
java_method_3f4a983cf257910a,read,Property,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Property.java,86,,,,,,,,,,"Reads the property value with full validation against the property definition.
This is the safest read method, performing readability checks before returning the value.

<p>This method verifies that the property is readable according to its
definition before returning the value.</p>

@return the property value as an Object, may be null
@throws UnsupportedOperationException if the property is not readable
"
java_method_9b7a93f09c8d0b43,readAs,Property,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Property.java,110,,,,,,,,,,"Reads the property value with full validation and safe type casting.
This is the recommended method for reading typed property values safely.

<p>This method performs readability validation and uses Java's type casting
mechanisms to ensure type safety. It provides the best balance of safety
and usability for typed property access.</p>

@param <T> the expected type of the property value
@param type the Class representing the expected type, must not be null
@return the property value cast to the specified type, may be null
@throws UnsupportedOperationException if the property is not readable
@throws ClassCastException if the value cannot be cast to the specified type
"
java_method_9849bdb8bc4a1509,unsafeRead,Property,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Property.java,56,,,,,,,,,,"Reads the property value without performing any validation or security checks.
This method provides direct access to the raw value for maximum performance.

<p>Use with caution - this method bypasses readability constraints and
may return unexpected types or values.</p>

@return the raw property value, may be null
"
java_method_a12d6b3b32cbdac3,unsafeReadAs,Property,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\Property.java,69,,,,,,,,,,"Reads the property value with type casting but without validation.
This method bypasses security checks but provides convenient type casting.

<p>Use with caution - this method may result in ClassCastException if
the actual value type is incompatible with the requested type.</p>

@param <T> the expected type of the property value
@return the property value cast to type T, may be null
@throws ClassCastException if the value cannot be cast to the requested type
"
java_method_1fdfa5feb2854deb,defaultValue,PropertyDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\PropertyDef.java,59,,,,,,,,,,"Returns the default value of this property, which may be null.
Defaults to null.

@return the default value
"
java_method_aa83b3354b0305fa,fullyEquals,PropertyDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\PropertyDef.java,115,,,,,,,,,,"Perform a full comparison of every field of this PropertyDef.
Normal equals() compares only by name, for performance reasons.

@return true if the other PropertyDef is fully identical to this one
"
java_method_5a768ed6dfac1041,hasDefaultValue,PropertyDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\PropertyDef.java,70,,,,,,,,,,"Determines whether this property has a default value. This allows for
a difference between not having a default value and having a default value
of null. Defaults to false.

@return true if the default value should be used
"
java_method_d3586d1c3919402d,hash,PropertyDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\PropertyDef.java,136,,,,,,,,,,"Generate a Cheap-specific FNV-1a hash of this PropertyDef.
This hash should be consistent across all Cheap implementations.

<P>Implementations of this interface should probably cache the result of this
default method for improved performance.</P>

@return a 64-bit hash value
"
java_method_adddbda209d13629,isMultivalued,PropertyDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\PropertyDef.java,105,,,,,,,,,,"Determines whether properties of this type can hold multiple values.
A multivalued property can contain a collection of values rather than a single value.

@return true if the property can hold multiple values, false if it holds a single value
"
java_method_47f5a53e202c58fa,isNullable,PropertyDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\PropertyDef.java,95,,,,,,,,,,"Determines whether properties of this type can have null values.

@return true if null values are allowed, false if the property is required
"
java_method_4a56f274dce7c4b7,isReadable,PropertyDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\PropertyDef.java,79,,,,,,,,,,"Determines whether properties of this type can be read. Defaults to true.

@return true if the property can be read, false otherwise
"
java_method_0d845f194211cbe8,isWritable,PropertyDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\PropertyDef.java,88,,,,,,,,,,"Determines whether properties of this type can be written or modified.

@return true if the property can be written, false otherwise
"
java_method_e2a57ef316ec556d,name,PropertyDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\PropertyDef.java,42,,,,,,,,,,"Returns the unique name identifier for this property definition.

@return the property name, never null
"
java_method_ba39061906d68ebf,type,PropertyDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\PropertyDef.java,51,,,,,,,,,,"Returns the data type of this property.
The type determines what kind of values can be stored in properties
created from this definition.

@return the property type, never null
"
java_method_c0ce58b2c293730b,validatePropertyValue,PropertyDef,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\PropertyDef.java,162,,,,,,,,,,"Validates that a property value is compatible with this property definition.

<p>For multivalued properties (where {@link #isMultivalued()} returns true), the value
must be a List, and each element in the list is validated against the property type.
For single-valued properties, the value itself is validated against the property type.</p>

@param value the value to validate
@param throwExceptions whether this method should throw exceptions or merely return true/false
@throws IllegalArgumentException if the value is invalid for the property definition, and throwExceptions is true
"
java_method_25acfc636c38659d,fromTypeCode,PropertyType,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\PropertyType.java,160,,,,,,,,,,"Convert a type code string to a PropertyType.

@param typeCode a 3-letter string code
@return the corresponding PropertyType
@throws IllegalArgumentException if the code is not recognized
"
java_method_5941c88068727c30,getJavaClass,PropertyType,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\PropertyType.java,146,,,,,,,,,,"Returns the Java class used to represent values of this property type.
This class is used for type checking and serialization operations.

@return the Java class that represents this property type's values, never null
"
java_method_5ead31bc5a876275,toString,PropertyType,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\PropertyType.java,165,,,,,,,,,,String toString()
java_method_b11dfd2f92fb9841,typeCode,PropertyType,method,java,net.netbeing.cheap.model,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\PropertyType.java,135,,,,,,,,,,"Returns the short string code that identifies this property type.
These codes are used for serialization, storage, and compact representation.

@return the three-character type code for this property type, never null
"
java_method_eb9be5dc62228788,getParent,EntityTreeHierarchy,method,java,net.netbeing.cheap.model.EntityTreeHierarchy,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\EntityTreeHierarchy.java,68,,,,,,,,,,"Returns the parent node of this node in the tree hierarchy, or null if this
is the root node.

<p>The parent relationship allows for upward navigation in the tree structure
and is used to maintain tree integrity during modifications.</p>

@return the parent node, or null if this is the root node
"
java_method_5ca93b3e571c6e8b,isLeaf,EntityTreeHierarchy,method,java,net.netbeing.cheap.model.EntityTreeHierarchy,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\EntityTreeHierarchy.java,57,,,,,,,,,,"Determines whether this node is a leaf node (has no children) or an internal
node that can contain child nodes.

<p>Leaf nodes typically represent terminal entities in the hierarchy, while
internal nodes represent containers or directories that can hold other nodes.</p>

@return true if this node cannot have children, false if it can contain child nodes
"
java_method_bee124d469610433,setValue,EntityTreeHierarchy,method,java,net.netbeing.cheap.model.EntityTreeHierarchy,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\EntityTreeHierarchy.java,89,,,,,,,,,,"Sets the entity associated with this node. Not all nodes are required to
have an associated entity - some nodes may exist purely as containers for
organizing child nodes.

@param entity the entity associated with this node, or null if no entity is attached
"
java_method_ef50e972033d0933,value,EntityTreeHierarchy,method,java,net.netbeing.cheap.model.EntityTreeHierarchy,D:\src\claude\cheap\cheap-core\src\main\java\net\netbeing\cheap\model\EntityTreeHierarchy.java,80,,,,,,,,,,"Returns the entity associated with this node. Not all nodes are required to
have an associated entity - some nodes may exist purely as containers for
organizing child nodes.

<p>When present, the entity provides access to the data and aspects stored
at this location in the tree hierarchy.</p>

@return the entity associated with this node, or null if no entity is attached
"
